timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
36,2005-03-30,100,90,3,36.2433967590332,0.15266472164862172,2005-03-19,15.195333480834961,0.9202448178516923,90,100
37,2005-04-11,100,90,3,36.23844655354818,0.22168910792991378,2005-03-31,15.278999964396158,1.2447186200993992,90,100
38,2005-04-23,100,90,3,36.154066721598305,0.16928602544092128,2005-04-12,14.794666608174643,1.0462221592342866,90,100
39,2005-05-05,100,90,3,36.3075008392334,0.2609220354116666,2005-04-24,15.145333290100098,1.329346445927495,90,100
40,2005-05-17,100,90,6,36.27817840576172,0.19923196582151387,2005-05-06,15.356333255767822,1.1150651640002187,90,100
41,2005-05-29,100,90,4,36.301684061686196,0.20312328522492154,2005-05-18,15.5552499294281,1.0276771956250157,90,100
42,2005-06-10,100,90,2,36.26045799255371,0.07559998228574893,2005-05-30,15.504500389099121,0.6385173370947067,90,100
43,2005-06-22,100,90,2,36.3125,0.26233816952163264,2005-06-11,15.898999691009521,1.4552254805472877,90,100
44,2005-07-04,100,90,3,36.2381337483724,0.21260836386762855,2005-06-23,15.381333351135254,1.2410587524177394,90,100
45,2005-07-16,100,90,5,36.26329803466797,0.15826241266315905,2005-07-05,15.50939998626709,0.9135369725521747,90,100
46,2005-07-28,100,90,3,36.287832260131836,0.1345866884128677,2005-07-17,15.825666427612305,0.6927312762895452,90,100
